Title,Price,Rating,Past Sale,Image URL,Specifications
"Dell Latitude 5530 Business Laptop, 15.6"" FHD Screen, 12th Gen Intel Core i5-1235U, 16GB DDR4 RAM, 512GB PCIe SSD, Webcam, HDMI, Thunderbolt 4, Backlit Keyboard, Wi-Fi 6, Windows 11 Pro, Black",$819.99,Rating not found,More Buying Choices,./Amazon_laptop_files/71a-a90XaDL._AC_UY218_.jpg,"Dell Latitude 5530 Business Laptop, 15.6"" FHD Screen, 12th Gen Intel Core i5-1235U, 16GB DDR4 RAM, 512GB PCIe SSD, Webcam, HDMI, Thunderbolt 4, Backlit Keyboard, Wi-Fi 6, Windows 11 Pro, Black"
"Dell Latitude 5520 Laptop | 15.6"" 1366x768 HD | Core i7-1185G7-1TB SSD Hard Drive - 32GB RAM | 4 cores @ 4.4 GHz Win 11 Pro Black (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/61BHU0sGK9S._AC_UY218_.jpg,"Dell Latitude 5520 Laptop | 15.6"" 1366x768 HD | Core i7-1185G7-1TB SSD Hard Drive - 32GB RAM | 4 cores @ 4.4 GHz Win 11 Pro Black (Renewed)"
"Apple 2023 MacBook Pro Laptop M3 Pro chip with 11‑core CPU, 14‑core GPU: 14.2-inch Liquid Retina XDR Display, 18GB Unified Memory, 512GB SSD Storage; Space Black with AppleCare+ (3 Years)","$1,928.00",4.7 out of 5 stars,List:,./Amazon_laptop_files/514xtHOcqbL._AC_UY218_.jpg,"Apple 2023 MacBook Pro Laptop M3 Pro chip with 11‑core CPU, 14‑core GPU: 14.2-inch Liquid Retina XDR Display, 18GB Unified Memory, 512GB SSD Storage; Space Black with AppleCare+ (3 Years)"
"【Win 11 Pro/MS Office 2019】 16"" Laptop 16G RAM 256GB SSD 2.5K FHD(2560x1600) IPS Screen/Celeron N5095 CPU/Gaming Laptop Computer with Full Size Numeric Color Backlit KB/Fingerprint Unlock(16G+256GB)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/810ekiIiNUL._AC_UY218_.jpg,"【Win 11 Pro/MS Office 2019】 16"" Laptop 16G RAM 256GB SSD 2.5K FHD(2560x1600) IPS Screen/Celeron N5095 CPU/Gaming Laptop Computer with Full Size Numeric Color Backlit KB/Fingerprint Unlock(16G+256GB)"
"Lenovo ThinkPad P15v Gen 3 Business Laptop, 15.6"" FHD Display, Intel Core i7-12700H, NVIDIA Quadro T1200, 16GB DDR5 RAM, 1TB SSD, HDMI, Webcam, FP Reader, SD Card Reader, Wi-Fi 6, W11 Pro, Black",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/71vS33FUOWL._AC_UY218_.jpg,"Lenovo ThinkPad P15v Gen 3 Business Laptop, 15.6"" FHD Display, Intel Core i7-12700H, NVIDIA Quadro T1200, 16GB DDR5 RAM, 1TB SSD, HDMI, Webcam, FP Reader, SD Card Reader, Wi-Fi 6, W11 Pro, Black"
"Dell Latitude 7490 14” FHD, Intel Core i7-8650U 1.9GHz, 16GB RAM, 512GB SSD, Windows 10 Pro 64Bit, CAM, Windows 11 Compatible (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/61h2elWhPZL._AC_UY218_.jpg,"Dell Latitude 7490 14” FHD, Intel Core i7-8650U 1.9GHz, 16GB RAM, 512GB SSD, Windows 10 Pro 64Bit, CAM, Windows 11 Compatible (Renewed)"
"HP Victus 15 Gaming Laptop (15.6"" FHD 144Hz IPS, AMD Ryzen 5 7535HS, 32GB DDR5 RAM, 2TB PCle SSD, NVIDIA GeForce RTX 2050 4GB, (6-Core Beat i7-11800H)) Backlit KB, Wi-Fi 6, Webcam, Win 11 Home, 2024",$799.98,Rating not found,Past sale not found,./Amazon_laptop_files/71I47Fzm-WL._AC_UY218_.jpg,"HP Victus 15 Gaming Laptop (15.6"" FHD 144Hz IPS, AMD Ryzen 5 7535HS, 32GB DDR5 RAM, 2TB PCle SSD, NVIDIA GeForce RTX 2050 4GB, (6-Core Beat i7-11800H)) Backlit KB, Wi-Fi 6, Webcam, Win 11 Home, 2024"
"Microsoft Surface Laptop (2024), Windows 11 Copilot+ PC, 13.8"" Touchscreen Display, Snapdragon X Plus (10 core), 16GB RAM, 512GB SSD Storage, Black","$1,103.07",Rating not found,List:,./Amazon_laptop_files/51zcnexh-aL._AC_UY218_.jpg,"Microsoft Surface Laptop (2024), Windows 11 Copilot+ PC, 13.8"" Touchscreen Display, Snapdragon X Plus (10 core), 16GB RAM, 512GB SSD Storage, Black"
"Dell Latitude 7000 7320 13.3"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-1180G7 Quad-core (4 Core) 2.20 GHz - 16 GB Total RAM - 512 GB SSD - Carbon Fiber",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/91XTpzhSzcL._AC_UY218_.jpg,"Dell Latitude 7000 7320 13.3"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-1180G7 Quad-core (4 Core) 2.20 GHz - 16 GB Total RAM - 512 GB SSD - Carbon Fiber"
"HP EliteBook 845 G11 14"" Notebook - WUXGA - AMD Ryzen 5 8640HS - 16 GB - 512 GB SSD - English Keyboard","$1,324.89",Rating not found,List:,./Amazon_laptop_files/61x3MUY+muL._AC_UY218_.jpg,"HP EliteBook 845 G11 14"" Notebook - WUXGA - AMD Ryzen 5 8640HS - 16 GB - 512 GB SSD - English Keyboard"
MSI Prestige 14 EVO 14 Ultrabook Laptop Intel Core i9-13900H 32GB 1TB SSD Win 11 Pro 3 Year Warranty,Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/41jLYhn0WDL._AC_UY218_.jpg,MSI Prestige 14 EVO 14 Ultrabook Laptop Intel Core i9-13900H 32GB 1TB SSD Win 11 Pro 3 Year Warranty
"HP OMEN Transcend 16 inch Laptop, WQXGA 240Hz Display, 7ms Response Time, 13th Generation Intel i7-13700HX, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4070 GPU (8 GB), 16-u0020nr (2023), Shadow Black",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/71+AjkCUl4L._AC_UY218_.jpg,"HP OMEN Transcend 16 inch Laptop, WQXGA 240Hz Display, 7ms Response Time, 13th Generation Intel i7-13700HX, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4070 GPU (8 GB), 16-u0020nr (2023), Shadow Black"
"Lenovo IdeaPad 1 15IAU7 15.6"" FHD Laptop Core i5-1235U 8GB RAM DDR4 256GB SSD M.2 2242 PCIe NVMe Wi-Fi 6 Cloud Grey Windows 11 Home (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/51hr56arOJL._AC_UY218_.jpg,"Lenovo IdeaPad 1 15IAU7 15.6"" FHD Laptop Core i5-1235U 8GB RAM DDR4 256GB SSD M.2 2242 PCIe NVMe Wi-Fi 6 Cloud Grey Windows 11 Home (Renewed)"
"Dell Latitude 5520 Laptop | 15.6"" 1920x1080 FHD | Core i7-1165G7-512GB SSD Hard Drive - 16GB RAM | 4 cores @ 4.7 GHz Win 11 Pro Black (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/61BHU0sGK9S._AC_UY218_.jpg,"Dell Latitude 5520 Laptop | 15.6"" 1920x1080 FHD | Core i7-1165G7-512GB SSD Hard Drive - 16GB RAM | 4 cores @ 4.7 GHz Win 11 Pro Black (Renewed)"
"MSI Modern 14 Laptop: Intel Core i7-1355U, Intel Iris Xe, 14"" FHD, 16GB DDR4, 1TB NVMe SSD, 180-Degree Lay-Flat, Type C, Win 11 Home: Urban Silver C13M-621US",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/71RGnSi9EGL._AC_UY218_.jpg,"MSI Modern 14 Laptop: Intel Core i7-1355U, Intel Iris Xe, 14"" FHD, 16GB DDR4, 1TB NVMe SSD, 180-Degree Lay-Flat, Type C, Win 11 Home: Urban Silver C13M-621US"
"Dell XPS 9710 Laptop | 17"" 3840x2400 4k | Core i9-11900H - 512GB SSD Hard Drive - 64GB RAM - Nvidia GeForce RTX 3060 | 8 cores @ 4.9 GHz - 6GB GDDR6 Win 11 Home Silver (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/81S-yXzvFPL._AC_UY218_.jpg,"Dell XPS 9710 Laptop | 17"" 3840x2400 4k | Core i9-11900H - 512GB SSD Hard Drive - 64GB RAM - Nvidia GeForce RTX 3060 | 8 cores @ 4.9 GHz - 6GB GDDR6 Win 11 Home Silver (Renewed)"
"HP EliteBook 845 G7 Laptop | 14"" 1920x1080 FHD | Ryzen 7 Pro-4750U - 512GB SSD Hard Drive - 16GB RAM | 8 cores @ 4.1 GHz Win 11 Pro Black (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/611nx0TwSvL._AC_UY218_.jpg,"HP EliteBook 845 G7 Laptop | 14"" 1920x1080 FHD | Ryzen 7 Pro-4750U - 512GB SSD Hard Drive - 16GB RAM | 8 cores @ 4.1 GHz Win 11 Pro Black (Renewed)"
"Dell XPS 9530 Laptop (2023) | 15.6"" 3456x2160 3.5k OLED | Core i9-13900H - 2TB SSD Hard Drive - 64GB RAM - Nvidia GeForce RTX 4070 | 14 cores @ 5.4 GHz - 8GB GDDR6X Win 11 Pro Silver (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/81m5EhS7GaL._AC_UY218_.jpg,"Dell XPS 9530 Laptop (2023) | 15.6"" 3456x2160 3.5k OLED | Core i9-13900H - 2TB SSD Hard Drive - 64GB RAM - Nvidia GeForce RTX 4070 | 14 cores @ 5.4 GHz - 8GB GDDR6X Win 11 Pro Silver (Renewed)"
"HP ProBook 630 G8 13.3"" Notebook - Intel Core i7 (11th Gen) i7-1165G7 Quad-core (4 Core) - 16 GB RAM - 512 GB SSD - Windows 10 Pro (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/7154g9mdAeL._AC_UY218_.jpg,"HP ProBook 630 G8 13.3"" Notebook - Intel Core i7 (11th Gen) i7-1165G7 Quad-core (4 Core) - 16 GB RAM - 512 GB SSD - Windows 10 Pro (Renewed)"
"acer Aspire 3 A315 Laptop, AMD Ryzen 3 7320U, 15.6"" Full HD, 8GB RAM, 128GB SSD + PNY 128GB USB 2.0 Flash Drive Bundle",$307.98,Rating not found,List:,./Amazon_laptop_files/41CAl752CSL._AC_UY218_.jpg,"acer Aspire 3 A315 Laptop, AMD Ryzen 3 7320U, 15.6"" Full HD, 8GB RAM, 128GB SSD + PNY 128GB USB 2.0 Flash Drive Bundle"
"Lenovo ThinkPad T14 Gen 2 Intel Laptop | 14"" 1920x1080 FHD | Core i7-1165G7-512GB SSD Hard Drive - 16GB RAM | 4 cores @ 4.7 GHz Win 10 Pro Black",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/61LUltqO+FL._AC_UY218_.jpg,"Lenovo ThinkPad T14 Gen 2 Intel Laptop | 14"" 1920x1080 FHD | Core i7-1165G7-512GB SSD Hard Drive - 16GB RAM | 4 cores @ 4.7 GHz Win 10 Pro Black"
"HP Laptop 17z-cp200 17.3 Inch HD+ AMD Athlon Gold 7220U AMD Radeon Graphics 8GB DDR4 RAM 128GB SSD Windows 11 Home with Fingerprint Reader, Natural Silver (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/71F9RsJhV7L._AC_UY218_.jpg,"HP Laptop 17z-cp200 17.3 Inch HD+ AMD Athlon Gold 7220U AMD Radeon Graphics 8GB DDR4 RAM 128GB SSD Windows 11 Home with Fingerprint Reader, Natural Silver (Renewed)"
"Microsoft Surface Laptop (2024), Windows 11 Copilot+ PC, 15"" Touchscreen Display, Snapdragon X Elite (12 core), 16GB RAM, 1TB SSD Storage, Platinum","$1,672.67",Rating not found,List:,./Amazon_laptop_files/51Ql-gPdsTL._AC_UY218_.jpg,"Microsoft Surface Laptop (2024), Windows 11 Copilot+ PC, 15"" Touchscreen Display, Snapdragon X Elite (12 core), 16GB RAM, 1TB SSD Storage, Platinum"
"Dell Latitude 5550 Laptop (2024) | 15.6"" 1920x1080 FHD | Core Ultra 5-125H - 256GB SSD Hard Drive - 16GB RAM | 14 cores @ 4.5 GHz Win 11 Pro Black",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/71qd7kNDD3L._AC_UY218_.jpg,"Dell Latitude 5550 Laptop (2024) | 15.6"" 1920x1080 FHD | Core Ultra 5-125H - 256GB SSD Hard Drive - 16GB RAM | 14 cores @ 4.5 GHz Win 11 Pro Black"
"Lenovo ThinkPad E16 Gen 1 Intel Laptop (2023) | 16"" 1920x1200 FHD+ | Core i5-1335U - 1TB HDD Hard Drive - 40GB RAM | 10 cores @ 4.6 GHz Win 11 Pro Black",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/51gpGPAG46L._AC_UY218_.jpg,"Lenovo ThinkPad E16 Gen 1 Intel Laptop (2023) | 16"" 1920x1200 FHD+ | Core i5-1335U - 1TB HDD Hard Drive - 40GB RAM | 10 cores @ 4.6 GHz Win 11 Pro Black"
"Lenovo ThinkPad E16 Gen 1 Intel Laptop (2023) | 16"" 1920x1200 FHD+ | Core i5-1335U - 1TB SSD Hard Drive - 40GB RAM | 10 cores @ 4.6 GHz Win 11 Pro Black",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/51gpGPAG46L._AC_UY218_.jpg,"Lenovo ThinkPad E16 Gen 1 Intel Laptop (2023) | 16"" 1920x1200 FHD+ | Core i5-1335U - 1TB SSD Hard Drive - 40GB RAM | 10 cores @ 4.6 GHz Win 11 Pro Black"
"ASUS ROG Strix G18 Gaming Laptop, Intel i9-14900HX, 64 GB DDR5 RAM, 4 TB PCIe SSD, 18"" WQXGA (2560x1600), Nvidia G-Force RTX 4060, W11 Home","$2,599.00",Rating not found,Past sale not found,./Amazon_laptop_files/715jFggy0BL._AC_UY218_.jpg,"ASUS ROG Strix G18 Gaming Laptop, Intel i9-14900HX, 64 GB DDR5 RAM, 4 TB PCIe SSD, 18"" WQXGA (2560x1600), Nvidia G-Force RTX 4060, W11 Home"
"Dell Inspiron 5410 2-in-1 Laptop | 14"" 1920x1080 FHD | Core i5-1135G7-256GB SSD Hard Drive - 32GB RAM | 4 cores @ 4.2 GHz Win 11 Pro Silver (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/81w3bCbXD-L._AC_UY218_.jpg,"Dell Inspiron 5410 2-in-1 Laptop | 14"" 1920x1080 FHD | Core i5-1135G7-256GB SSD Hard Drive - 32GB RAM | 4 cores @ 4.2 GHz Win 11 Pro Silver (Renewed)"
"Dell Inspiron 5410 2-in-1 Laptop | 14"" 1920x1080 FHD | Core i5-1135G7-2TB SSD Hard Drive - 32GB RAM | 4 cores @ 4.2 GHz Win 11 Home Silver (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/81w3bCbXD-L._AC_UY218_.jpg,"Dell Inspiron 5410 2-in-1 Laptop | 14"" 1920x1080 FHD | Core i5-1135G7-2TB SSD Hard Drive - 32GB RAM | 4 cores @ 4.2 GHz Win 11 Home Silver (Renewed)"
"Dell Inspiron 5410 2-in-1 Laptop | 14"" 1920x1080 FHD | Core i5-1135G7-512GB SSD Hard Drive - 32GB RAM | 4 cores @ 4.2 GHz Win 11 Pro Silver (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/81w3bCbXD-L._AC_UY218_.jpg,"Dell Inspiron 5410 2-in-1 Laptop | 14"" 1920x1080 FHD | Core i5-1135G7-512GB SSD Hard Drive - 32GB RAM | 4 cores @ 4.2 GHz Win 11 Pro Silver (Renewed)"
"Dell Inspiron 5410 2-in-1 Laptop | 14"" 1920x1080 FHD | Core i5-1135G7-256GB SSD Hard Drive - 32GB RAM | 4 cores @ 4.2 GHz Win 10 Pro Silver (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/81w3bCbXD-L._AC_UY218_.jpg,"Dell Inspiron 5410 2-in-1 Laptop | 14"" 1920x1080 FHD | Core i5-1135G7-256GB SSD Hard Drive - 32GB RAM | 4 cores @ 4.2 GHz Win 10 Pro Silver (Renewed)"
"Dell Inspiron 5410 2-in-1 Laptop | 14"" 1920x1080 FHD | Core i5-1135G7-1TB SSD Hard Drive - 32GB RAM | 4 cores @ 4.2 GHz Win 10 Pro Silver (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/81w3bCbXD-L._AC_UY218_.jpg,"Dell Inspiron 5410 2-in-1 Laptop | 14"" 1920x1080 FHD | Core i5-1135G7-1TB SSD Hard Drive - 32GB RAM | 4 cores @ 4.2 GHz Win 10 Pro Silver (Renewed)"
"Dell Latitude 5430 Laptop (2022) | 14"" 1920x1080 FHD | Core i5-1235U - 512GB SSD Hard Drive - 16GB RAM | 10 cores @ 4.4 GHz Win 10 Pro Silver",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/81QZ5GvjgoL._AC_UY218_.jpg,"Dell Latitude 5430 Laptop (2022) | 14"" 1920x1080 FHD | Core i5-1235U - 512GB SSD Hard Drive - 16GB RAM | 10 cores @ 4.4 GHz Win 10 Pro Silver"
acer Nitro V 16 Gaming Laptop 2024 16” WUXGA 1920 x 1200 IPS 165hz AMD Ryzen 7 8845HS NVIDIA GeForce RTX 4060 8GB GDDR6 64GB DDR5 8TB SSD Backlit Keyboard Wi-Fi 6E Bluetooth 5.3 Windows 10 Pro,Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/51L9qqSV0DL._AC_UY218_.jpg,acer Nitro V 16 Gaming Laptop 2024 16” WUXGA 1920 x 1200 IPS 165hz AMD Ryzen 7 8845HS NVIDIA GeForce RTX 4060 8GB GDDR6 64GB DDR5 8TB SSD Backlit Keyboard Wi-Fi 6E Bluetooth 5.3 Windows 10 Pro
"Dell Vostro 3400 Laptop | 14"" 1920x1080 FHD | Core i3-1115G4-1TB SSD + 1TB HDD Hard Drive - 16GB RAM | 2 cores @ 4.1 GHz Win 11 Home Black",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/61i+LoG9pHS._AC_UY218_.jpg,"Dell Vostro 3400 Laptop | 14"" 1920x1080 FHD | Core i3-1115G4-1TB SSD + 1TB HDD Hard Drive - 16GB RAM | 2 cores @ 4.1 GHz Win 11 Home Black"
"Dell Inspiron 5410 2-in-1 Laptop | 14"" 1920x1080 FHD | Core i7-1165G7-1TB SSD Hard Drive - 32GB RAM | 4 cores @ 4.7 GHz Win 10 Pro Silver (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/81w3bCbXD-L._AC_UY218_.jpg,"Dell Inspiron 5410 2-in-1 Laptop | 14"" 1920x1080 FHD | Core i7-1165G7-1TB SSD Hard Drive - 32GB RAM | 4 cores @ 4.7 GHz Win 10 Pro Silver (Renewed)"
"Dell Inspiron 5410 2-in-1 Laptop | 14"" 1920x1080 FHD | Core i7-1165G7-512GB SSD Hard Drive - 32GB RAM | 4 cores @ 4.7 GHz Win 10 Pro Silver (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/81w3bCbXD-L._AC_UY218_.jpg,"Dell Inspiron 5410 2-in-1 Laptop | 14"" 1920x1080 FHD | Core i7-1165G7-512GB SSD Hard Drive - 32GB RAM | 4 cores @ 4.7 GHz Win 10 Pro Silver (Renewed)"
"Dell Inspiron 5410 2-in-1 Laptop | 14"" 1920x1080 FHD | Core i7-1165G7-512GB SSD Hard Drive - 32GB RAM | 4 cores @ 4.7 GHz Win 11 Home Silver (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/81w3bCbXD-L._AC_UY218_.jpg,"Dell Inspiron 5410 2-in-1 Laptop | 14"" 1920x1080 FHD | Core i7-1165G7-512GB SSD Hard Drive - 32GB RAM | 4 cores @ 4.7 GHz Win 11 Home Silver (Renewed)"
"HP 15-FD000 Laptop 2024 15.6” FHD 1920 x 1080 Display Intel Core i5-1235U, 10-core, Intel Iris Xe Graphics, 64GB DDR4, 2TB SSD, Wi-Fi 6E, Bluetooth 5.3, 720p HD Camera, Windows 10 Pro",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/41BQCQr0nOL._AC_UY218_.jpg,"HP 15-FD000 Laptop 2024 15.6” FHD 1920 x 1080 Display Intel Core i5-1235U, 10-core, Intel Iris Xe Graphics, 64GB DDR4, 2TB SSD, Wi-Fi 6E, Bluetooth 5.3, 720p HD Camera, Windows 10 Pro"
"HP EliteBook 830 G8 Laptop, 13.3"" FHD Touchscreen Notebook PC, 11th Gen Intel Core i7-1185G7, 12M Cache, 3.0GHz Up to 4.8GHz, 32GB RAM, 512GB Solid State Drive, Windows 10 Pro 64Bits, CAM(Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/71biBjR+OxL._AC_UY218_.jpg,"HP EliteBook 830 G8 Laptop, 13.3"" FHD Touchscreen Notebook PC, 11th Gen Intel Core i7-1185G7, 12M Cache, 3.0GHz Up to 4.8GHz, 32GB RAM, 512GB Solid State Drive, Windows 10 Pro 64Bits, CAM(Renewed)"
"Dell Vostro 5510 Laptop | 15.6"" 1920x1080 FHD | Core i5-11300H - 1TB SSD Hard Drive - 16GB RAM | 4 cores @ 4.4 GHz Win 10 Pro Silver",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/816blyrgapL._AC_UY218_.jpg,"Dell Vostro 5510 Laptop | 15.6"" 1920x1080 FHD | Core i5-11300H - 1TB SSD Hard Drive - 16GB RAM | 4 cores @ 4.4 GHz Win 10 Pro Silver"
"ASUS ROG Strix G533ZW 15.6” (1920x1080) Backlit Gaming Laptop, 12th Gen, Processor i9-12900H, 2.5GHz, 16GB RAM, 1TB SSD, NVIDIA GeForce RTX 3070 Ti, Windows 11 Home (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/61DILSPWA2L._AC_UY218_.jpg,"ASUS ROG Strix G533ZW 15.6” (1920x1080) Backlit Gaming Laptop, 12th Gen, Processor i9-12900H, 2.5GHz, 16GB RAM, 1TB SSD, NVIDIA GeForce RTX 3070 Ti, Windows 11 Home (Renewed)"
"HP Pavilion Laptop 15t-eg200 15.6 Inch Touchscreen Full HD 12th Gen Intel Core i7-1255U 16GB DDR4 RAM 512GB SSD Windows 11 Home with Camera Fingerprint Reader, Natural Silver (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/616KS7skRTL._AC_UY218_.jpg,"HP Pavilion Laptop 15t-eg200 15.6 Inch Touchscreen Full HD 12th Gen Intel Core i7-1255U 16GB DDR4 RAM 512GB SSD Windows 11 Home with Camera Fingerprint Reader, Natural Silver (Renewed)"
"Dell Vostro 3510 Laptop | 15.6"" 1920x1080 FHD | Core i7-1165G7-1TB SSD Hard Drive - 32GB RAM | 4 cores @ 4.7 GHz Win 11 Home Black",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/71amS1wbaNL._AC_UY218_.jpg,"Dell Vostro 3510 Laptop | 15.6"" 1920x1080 FHD | Core i7-1165G7-1TB SSD Hard Drive - 32GB RAM | 4 cores @ 4.7 GHz Win 11 Home Black"
"LG gram 15-inch Lightweight Laptop, Intel Evo Edition - AI-enabled Intel Core Ultra 7 Processor, Windows 11 Home, 32GB RAM, 1TB SSD, Touch IPS Display, Black (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/71a7M-Sd1XL._AC_UY218_.jpg,"LG gram 15-inch Lightweight Laptop, Intel Evo Edition - AI-enabled Intel Core Ultra 7 Processor, Windows 11 Home, 32GB RAM, 1TB SSD, Touch IPS Display, Black (Renewed)"
"Razer Blade 15 Gaming Laptop: NVIDIA GeForce RTX 4060-13th Gen Intel 14-Core i7 CPU - 15.6” QHD 240Hz - 16GB DDR5 RAM, 1TB PCIe SSD - Windows 11 - CNC Aluminum - Chroma RGB - Thunderbolt 4 (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/81e73VekkyL._AC_UY218_.jpg,"Razer Blade 15 Gaming Laptop: NVIDIA GeForce RTX 4060-13th Gen Intel 14-Core i7 CPU - 15.6” QHD 240Hz - 16GB DDR5 RAM, 1TB PCIe SSD - Windows 11 - CNC Aluminum - Chroma RGB - Thunderbolt 4 (Renewed)"
"Lenovo IdeaPad 3 14ITL6 Laptop | 14"" 1920x1080 FHD | Core i7-1165G7-256GB SSD Hard Drive - 8GB RAM | 4 cores @ 4.7 GHz Win 10 Home Silver",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/61bwcCQnyEL._AC_UY218_.jpg,"Lenovo IdeaPad 3 14ITL6 Laptop | 14"" 1920x1080 FHD | Core i7-1165G7-256GB SSD Hard Drive - 8GB RAM | 4 cores @ 4.7 GHz Win 10 Home Silver"
"Lenovo IdeaPad 3 15IAU7 Laptop (2022) | 15.6"" 1920x1080 FHD | Core i3-1215U - 256GB SSD Hard Drive - 8GB RAM | 6 cores @ 4.4 GHz Win 11 Home Blue",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/51T2XIdffXL._AC_UY218_.jpg,"Lenovo IdeaPad 3 15IAU7 Laptop (2022) | 15.6"" 1920x1080 FHD | Core i3-1215U - 256GB SSD Hard Drive - 8GB RAM | 6 cores @ 4.4 GHz Win 11 Home Blue"
"Lenovo ThinkPad P14s Gen 5 Intel Core Ultra 7 155H, 16C, 14.5"" 3K (3072 x 1920) Non-Touch,120Hz, 64GB RAM DDR5, 2 TB SSD, NVIDIA RTX 500 Ada Backlit KYB, Fingerprint Reader, Windows 11 Pro",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/61j+AfJ2RCL._AC_UY218_.jpg,"Lenovo ThinkPad P14s Gen 5 Intel Core Ultra 7 155H, 16C, 14.5"" 3K (3072 x 1920) Non-Touch,120Hz, 64GB RAM DDR5, 2 TB SSD, NVIDIA RTX 500 Ada Backlit KYB, Fingerprint Reader, Windows 11 Pro"
Lenovo ThinkPad T14s Gen 5 21LS0049US 14 Notebook - WUXGA - Intel Core Ultra 5-32 GB - 512 GB SSD - English Keyboard - Black,"$1,806.67",Rating not found,More Buying Choices,./Amazon_laptop_files/61jdA+vxthL._AC_UY218_.jpg,Lenovo ThinkPad T14s Gen 5 21LS0049US 14 Notebook - WUXGA - Intel Core Ultra 5-32 GB - 512 GB SSD - English Keyboard - Black
"ASUS TUF Dash 15 (2022) Gaming Laptop, 15.6"" 144Hz FHD Display, Intel Core i7-12650H, GeForce RTX 3060, 16GB DDR5, 512GB SSD, Thunderbolt 4, Windows 11 Home, Off Black, FX517ZM-AS73",Price not found,4.5 out of 5 stars,No featured offers available,./Amazon_laptop_files/619dIEKft6L._AC_UY218_.jpg,"ASUS TUF Dash 15 (2022) Gaming Laptop, 15.6"" 144Hz FHD Display, Intel Core i7-12650H, GeForce RTX 3060, 16GB DDR5, 512GB SSD, Thunderbolt 4, Windows 11 Home, Off Black, FX517ZM-AS73"
"Dell Precision 7000 7670 16"" Mobile Workstation - Full HD Plus - 1920 x 1200 - Intel Core i7 12th Gen i7-12850HX Hexadeca-core (16 Core) 2.10 GHz - 32 GB Total RAM - 512 GB SSD - Aluminum Titan Gray",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/61CAPOBHkVL._AC_UY218_.jpg,"Dell Precision 7000 7670 16"" Mobile Workstation - Full HD Plus - 1920 x 1200 - Intel Core i7 12th Gen i7-12850HX Hexadeca-core (16 Core) 2.10 GHz - 32 GB Total RAM - 512 GB SSD - Aluminum Titan Gray"
